イヌパワー,ネコスピード,カメバリア,サルジャンプ,ドラゴンポイント,タヌキ運,フクロウ知恵,ライオン勇気,ウサギ敏捷,ペンギン冷静
97,94,91,94,15,25,58,64,71,36
100,62,21,0,48,56,40,39,90,26
56,28,3,30,98,35,32,87,70,89
67,9,97,36,10,64,22,52,82,89
1,79,56,10,79,38,15,86,5,100
4,14,94,100,5,63,46,94,0,43
58,69,67,7,58,8,12,46,87,73
33,52,50,82,8,20,7,78,6,90
48,37,24,44,10,8,80,17,47,90
49,17,37,50,57,85,86,28,71,41
85,21,96,57,65,87,100,29,100,6
68,87,46,95,24,15,100,29,93,91
5,21,83,26,99,29,33,26,44,26
68,43,62,8,71,18,40,2,48,24
13,87,45,20,18,26,93,100,86,83
43,49,76,74,53,72,73,28,94,91
91,60,76,24,46,5,5,97,78,53
99,58,18,16,49,5,63,99,28,43
82,18,68,91,64,75,27,49,28,20
37,57,4,75,19,87,56,6,77,84
21,80,15,5,82,61,2,73,99,95
72,3,33,70,65,64,6,57,19,92
67,56,44,99,46,92,79,7,58,42
52,15,54,42,8,4,2,17,74,60
30,65,35,13,45,76,19,8,46,54
81,32,21,49,97,12,84,7,100,62
14,20,58,36,89,99,51,89,88,35
10,11,45,15,84,53,48,58,58,50
48,66,66,81,62,17,40,68,22,8
83,72,50,90,85,2,28,93,66,91
51,22,50,40,23,81,81,8,55,58
53,62,60,88,74,92,8,86,32,26
64,98,24,62,36,95,59,26,34,71
25,44,45,44,7,37,94,58,43,66
97,75,94,89,75,15,68,43,50,89
68,52,82,84,92,56,87,33,41,25
2,18,17,29,39,58,0,89,93,4
47,72,100,53,18,60,92,96,84,28
65,67,9,56,35,55,18,39,70,1
66,69,42,20,77,41,9,64,96,83
36,47,60,57,29,59,91,68,17,52
64,93,69,19,15,90,52,69,57,63
18,25,67,79,95,45,67,13,39,10
80,93,50,37,26,64,55,18,26,61
100,60,36,0,92,94,60,68,33,74
83,12,55,6,84,78,60,11,41,44
17,56,9,43,72,66,66,8,18,19
27,2,10,7,87,47,9,45,65,15
82,84,87,55,81,46,91,50,19,0
26,98,77,41,8,95,62,72,16,39
83,31,38,93,29,71,64,2,97,16
56,8,6,12,21,72,70,46,33,41
39,96,95,4,66,100,63,37,76,56
14,11,73,100,63,62,86,58,72,40
76,1,60,45,16,31,62,14,40,37
28,84,4,18,5,96,91,93,75,9
76,82,97,7,63,65,62,20,97,79
64,66,78,96,90,36,99,84,84,80
46,79,11,14,62,26,98,25,0,62
59,91,46,55,91,60,52,34,26,0
3,76,61,73,69,6,85,2,91,3
48,70,80,81,21,36,32,79,34,100
30,42,68,2,46,95,69,56,22,85
50,36,39,39,42,87,67,88,29,47
58,88,53,58,8,65,24,38,22,70
32,23,70,16,96,77,80,10,73,93
51,99,89,82,97,14,59,89,96,98
2,31,31,21,82,66,99,27,54,29
63,98,7,59,90,44,82,17,9,21
33,31,73,38,22,78,7,75,27,73
15,4,75,98,21,49,22,54,65,76
57,79,69,10,55,1,77,19,35,51
53,47,38,13,2,0,3,37,68,79
84,96,71,13,12,88,23,87,37,47
96,18,39,98,64,68,19,1,41,31
94,38,67,29,99,80,95,88,74,27
82,60,14,78,55,70,56,69,23,87
81,97,8,1,30,0,56,54,69,27
82,2,41,34,59,75,63,71,13,55
31,67,40,20,9,67,0,100,79,5
59,92,41,0,71,69,82,59,85,25
42,53,41,2,66,51,77,97,52,94
29,18,100,81,64,95,23,96,15,61
25,55,3,18,28,10,37,2,4,57
8,84,27,33,68,71,75,82,71,14
17,16,77,23,58,17,11,86,24,56
9,39,95,40,74,64,0,72,93,2
72,45,10,91,95,58,53,12,64,76
46,71,52,99,43,74,7,11,61,86
28,86,66,97,85,95,5,71,45,9
78,74,15,48,86,18,8,48,63,72
13,91,68,6,98,11,17,48,17,46
99,24,51,44,51,45,97,85,10,43
12,54,78,43,91,20,92,87,59,100
63,27,51,46,34,89,13,47,21,15
28,15,84,0,81,82,8,77,93,18
45,61,59,62,90,84,76,10,31,12
70,80,84,96,41,89,13,91,34,18
43,2,9,75,99,50,1,16,86,23
28,7,3,97,0,59,61,32,33,3
36,59,10,29,7,20,4,53,8,60
96,15,41,50,53,27,69,75,4,78
50,65,74,8,61,37,96,17,0,70
87,40,60,36,16,52,1,1,61,68
17,81,41,30,5,84,60,88,81,10
38,85,10,83,89,60,26,99,28,41
53,55,43,27,2,64,76,32,30,58
87,65,89,75,100,88,94,22,58,26
98,78,44,82,37,86,27,52,49,41
32,25,5,24,52,13,70,89,92,73
63,72,21,20,44,8,4,62,90,1
31,46,41,62,84,49,59,59,71,68
61,61,96,65,68,83,21,96,46,20
95,22,65,25,33,29,94,56,80,77
38,90,25,78,96,20,86,54,19,27
87,74,93,49,71,12,52,83,69,61
46,21,41,85,23,25,32,20,10,67
82,67,30,52,25,61,10,49,77,66
28,61,18,53,46,51,50,83,80,69
53,57,51,97,34,46,19,94,36,73
91,1,21,10,12,16,14,60,25,14
6,34,97,67,38,90,56,16,47,10
65,63,48,29,2,65,41,51,13,81
93,38,8,45,72,34,70,67,93,53
28,62,88,30,41,73,37,86,53,53
26,37,58,49,84,100,19,6,83,70
9,99,18,88,85,83,98,39,56,37
0,71,59,92,86,25,82,4,67,6
22,90,80,98,0,65,7,60,54,30
2,7,48,7,56,63,29,2,18,58
45,3,97,70,72,25,6,4,7,52
98,8,56,11,61,15,71,90,55,99
60,92,29,63,77,35,46,58,73,36
52,34,4,40,36,83,21,30,69,98
41,25,80,49,0,90,32,95,30,64
16,66,48,4,20,77,52,93,54,97
18,60,17,31,94,84,71,81,72,9
97,49,15,82,45,4,32,22,97,51
85,41,96,16,37,31,84,46,90,51
16,50,31,7,32,66,58,45,43,68
33,3,44,50,24,42,42,58,57,94
66,81,94,73,79,5,28,82,98,63
55,20,20,2,21,83,56,92,12,16
26,94,6,66,65,35,8,58,28,5
49,1,59,24,47,4,42,83,89,90
39,60,2,20,31,61,94,85,51,91
62,6,72,7,2,22,61,50,52,28
31,70,16,66,55,94,85,20,34,6
2,19,82,30,83,63,43,70,76,14
68,34,54,45,56,48,5,42,19,23
73,50,80,84,97,54,23,27,44,80
10,33,1,66,46,43,82,87,34,90
35,59,49,89,23,10,12,74,20,96
95,36,62,59,14,60,28,48,41,16
69,33,21,31,62,24,12,35,93,69
15,89,62,3,28,89,26,95,61,39
100,45,90,45,40,97,10,78,56,56
91,90,17,19,38,42,20,51,33,90
21,33,75,24,50,0,3,52,45,12
79,94,31,94,5,7,91,41,76,42
66,30,18,66,60,61,57,50,29,36
74,20,23,47,32,52,36,18,80,15
42,57,65,41,36,62,39,22,59,15
18,57,50,72,78,7,99,66,99,65
78,22,10,21,84,54,92,30,86,15
87,3,24,36,26,39,43,41,75,15
26,43,94,97,21,82,47,48,66,50
29,85,53,65,4,9,29,92,0,3
3,99,39,81,52,95,20,61,39,9
72,24,44,8,59,85,83,79,76,100
76,80,68,12,14,49,46,95,89,35
89,4,30,76,91,8,56,36,72,49
86,4,99,95,21,6,89,18,89,12
4,4,28,56,26,31,32,75,59,79
24,27,89,50,58,52,78,63,23,76
93,84,49,19,36,27,88,18,56,3
52,49,43,10,42,75,24,28,45,34
88,1,54,92,5,49,67,78,10,80
90,42,78,78,76,73,38,11,60,41
62,61,63,52,0,70,42,67,53,19
27,23,23,23,38,39,52,71,55,12
39,35,19,25,84,42,42,38,92,79
10,86,58,30,43,26,66,83,2,85
70,27,30,6,15,39,15,6,48,29
73,73,51,4,33,55,44,12,34,49
5,99,46,52,8,13,56,92,6,60
44,5,27,81,90,58,34,71,68,72
10,51,65,52,19,24,77,15,81,96
39,66,32,51,18,22,69,38,2,29
28,64,54,37,20,76,62,22,91,66
77,33,55,24,5,98,96,64,72,22
34,3,51,25,40,35,1,95,39,40
71,53,14,70,96,69,86,28,61,91
81,49,73,56,75,78,35,29,35,79
81,97,34,68,35,26,45,18,60,31
95,62,15,22,81,47,61,74,81,55
33,56,20,10,38,40,19,3,37,7
13,94,90,58,87,37,51,58,64,25
81,36,5,7,5,35,32,53,75,57
61,64,9,75,30,69,71,98,25,66
75,86,99,35,56,42,57,69,92,69
60,9,73,46,4,81,48,38,78,16
70,65,99,31,100,60,16,70,52,0
31,62,5,55,21,95,41,19,97,57
8,30,39,67,12,92,56,2,67,70
65,59,52,12,66,21,4,1,27,25
26,91,29,86,23,87,79,9,61,36
82,58,8,17,98,9,34,50,94,10
69,63,0,56,84,78,63,41,78,51
39,23,24,42,48,65,53,11,92,36
27,59,36,74,23,78,66,28,27,72
92,53,18,11,54,71,65,97,63,38
27,42,51,4,98,98,27,64,57,18
66,25,5,43,19,35,48,30,42,49
45,25,12,20,36,51,60,27,42,100
52,22,80,93,86,33,70,29,25,81
50,99,38,78,32,19,25,32,0,28
54,64,49,34,62,77,45,49,48,60
55,69,57,75,4,34,69,64,100,67
77,20,25,17,93,7,41,55,93,45
52,58,14,67,76,80,88,22,30,38
20,97,52,90,13,89,47,79,65,10
98,24,70,9,11,22,94,90,68,44
71,89,95,85,52,91,38,99,39,58
57,90,39,67,47,89,90,63,45,77
0,73,55,16,72,37,22,11,54,100
21,17,38,91,39,6,7,40,54,61
91,58,1,50,17,16,83,27,41,77
1,44,62,25,61,18,35,93,12,78
27,32,9,35,82,93,65,42,60,36
13,62,34,89,35,53,58,39,16,40
49,22,32,67,67,22,60,68,58,79
79,22,20,47,42,19,66,94,18,74
76,47,87,31,44,47,10,79,94,14
92,66,69,3,38,21,1,51,10,71
77,74,27,16,25,82,86,52,97,53
22,82,25,65,23,40,4,57,80,46
66,88,89,98,63,69,16,68,28,57
30,29,14,57,48,66,61,34,59,13
62,85,27,68,12,56,71,72,33,84
37,14,66,35,11,53,88,8,100,100
87,3,72,61,7,22,81,80,68,83
98,95,16,97,70,35,80,46,95,80
79,51,88,12,33,87,57,6,100,38
62,19,42,63,52,37,55,49,16,32
73,42,2,78,62,22,32,70,77,24
91,50,20,30,20,100,79,67,58,99
59,82,9,97,6,33,36,53,72,3
50,7,32,36,15,59,34,28,64,36
60,57,16,24,88,92,19,18,90,25
79,10,16,27,84,74,59,30,67,85
14,79,22,6,6,67,21,35,90,79
69,72,30,26,19,76,6,21,95,28
46,3,81,40,52,56,87,58,83,32
92,34,0,36,33,98,92,49,3,12
84,76,7,20,69,34,29,50,41,79
56,22,0,61,89,35,28,65,88,91
72,33,65,67,21,88,47,47,81,9
15,91,33,82,92,43,86,43,86,15
29,26,32,23,42,66,20,81,81,55
46,43,25,38,51,95,15,52,36,68
66,95,17,51,33,3,42,46,34,35
7,50,74,67,35,30,91,16,30,51
52,28,14,25,27,7,31,90,55,74
24,6,69,68,91,62,10,36,0,33
91,85,94,39,1,61,26,90,68,12
15,4,95,53,33,62,58,13,76,52
36,70,20,78,97,37,32,92,96,99
89,73,3,76,100,7,80,55,49,42
96,94,77,37,56,27,100,63,48,12
59,65,6,91,7,79,74,83,0,36
16,47,73,24,11,70,1,41,62,32
3,8,9,26,1,42,80,44,84,67
71,37,49,97,74,22,95,10,29,79
11,71,88,45,4,64,68,47,92,7
31,69,61,37,67,31,66,65,24,96
1,20,54,19,71,91,1,14,25,38
41,20,20,86,56,25,85,40,88,4
69,27,40,75,0,41,70,78,32,62
12,67,27,61,31,11,44,17,32,43
56,47,81,52,38,64,77,92,34,37
56,0,40,60,19,2,79,73,93,33
49,44,14,96,41,92,76,72,77,44
19,81,9,32,76,74,85,48,23,7
73,88,80,36,29,34,0,6,83,74
67,77,4,75,15,83,4,93,6,34
8,78,21,98,56,49,87,95,66,39
18,28,18,22,62,91,94,41,36,76
21,90,82,31,24,78,31,29,81,66
11,59,17,18,77,23,99,75,65,72
21,66,91,25,92,5,65,54,99,57
63,72,85,27,38,64,38,7,32,42
8,90,85,55,5,27,26,75,91,17
29,34,55,28,100,37,0,63,76,4
72,54,64,24,70,83,36,75,47,58
18,93,45,1,63,90,70,76,93,94
31,23,82,16,11,4,89,82,24,67
16,68,8,1,88,98,60,20,57,16
43,24,9,73,37,14,37,23,1,53
97,66,33,79,26,7,88,66,90,66
35,65,40,63,65,78,16,50,31,57
90,85,84,84,19,75,43,48,48,74
46,15,89,80,54,37,74,19,84,60
6,5,92,56,72,55,80,42,76,13
100,9,9,38,61,22,37,47,18,70
29,9,42,100,86,13,44,20,69,59
24,40,81,61,0,94,62,54,4,15
77,48,60,67,96,78,85,50,6,18
81,76,54,10,87,83,52,59,52,52
47,58,64,73,52,24,8,27,99,33
17,100,91,2,75,8,95,54,67,25
67,45,40,29,62,15,48,47,76,28
87,55,0,31,67,7,23,65,38,6
31,72,5,6,2,20,44,84,80,42
20,2,52,2,75,0,15,19,94,7
44,13,7,42,93,73,87,87,77,29
77,54,42,80,63,71,52,43,8,70
94,13,92,33,80,54,54,55,100,92
81,87,99,36,53,69,60,1,9,9
22,25,29,9,2,43,55,17,29,82
37,8,53,7,97,92,26,20,7,53
4,36,64,57,33,17,9,92,26,95
53,77,3,39,41,13,64,97,68,28
81,0,11,88,39,65,6,62,67,4
52,20,67,74,97,35,30,11,98,77
3,70,26,57,63,81,77,79,15,5
58,25,31,14,21,46,89,13,36,10
55,20,19,86,85,29,33,61,8,0
88,78,79,76,16,87,53,4,12,50
23,9,99,33,15,81,52,81,20,50
5,27,48,51,28,37,81,93,96,5
50,5,55,38,20,55,19,28,14,37
92,31,63,15,7,1,88,77,65,86
72,2,33,20,88,19,14,86,83,64
86,29,2,0,41,21,73,43,91,90
27,80,64,22,20,75,78,9,73,82
25,70,35,97,78,51,26,90,41,48
70,89,69,0,62,97,1,70,74,58
98,30,34,9,11,50,59,36,94,99
72,33,82,19,5,54,48,74,57,74
37,39,95,25,21,99,80,20,74,9
19,24,49,69,41,26,69,54,24,51
7,37,45,69,57,24,8,16,6,23
10,92,15,96,81,37,3,9,94,19
15,29,56,0,16,33,46,65,92,37
27,90,58,53,1,72,72,41,60,7
97,53,2,78,12,28,62,11,28,14
80,81,25,97,38,87,0,86,50,100
5,36,47,57,20,40,47,84,23,75
91,12,26,89,18,43,21,64,57,49
7,47,100,60,23,51,20,75,33,23
22,88,77,44,2,67,39,82,12,72
85,15,76,0,87,13,53,63,3,83
9,36,49,24,74,34,100,80,67,81
43,92,49,21,86,72,81,74,7,63
44,27,75,50,33,96,63,78,21,63
83,67,62,96,8,57,65,66,94,46
15,33,11,25,29,88,5,8,6,3
41,75,36,43,28,95,4,11,71,77
86,29,36,53,24,12,62,60,9,73
15,12,20,1,48,98,54,82,99,7
17,48,69,49,15,34,14,13,60,13
3,54,10,63,85,81,38,44,13,17
55,14,17,23,82,40,95,7,7,23
34,32,87,44,83,37,59,22,39,81
49,21,9,15,32,48,94,92,94,30
29,95,21,41,10,48,42,0,75,84
73,32,98,84,0,8,69,58,31,79
73,36,18,68,53,4,18,10,44,83
34,30,9,54,79,74,80,60,0,29
80,32,98,33,24,10,83,95,34,31
24,57,91,94,11,8,11,37,12,0
78,22,75,10,4,34,34,71,97,49
3,22,51,41,36,19,39,4,32,27
51,72,9,7,41,84,37,40,15,39
65,49,10,11,78,65,89,4,38,3
71,22,98,46,70,95,72,78,78,91
29,52,90,60,24,68,30,84,73,31
13,90,91,82,23,21,74,35,93,99
95,67,75,3,60,40,47,24,81,62
86,66,79,79,21,45,16,84,53,38
11,48,14,95,81,70,44,81,26,30
91,73,66,62,32,98,3,74,35,44
68,98,52,7,71,41,64,69,11,19
97,16,35,43,71,16,46,53,91,89
8,73,41,48,47,5,98,37,61,83
21,31,8,13,41,16,94,14,49,89
56,100,42,86,81,19,61,72,15,67
92,29,42,4,22,86,65,85,69,28
34,19,79,64,32,73,14,96,60,23
92,27,76,80,76,48,58,53,55,77
59,24,65,86,93,4,90,45,83,62
63,46,6,55,63,47,94,76,18,41
54,11,41,97,89,63,1,70,82,88
45,23,71,69,17,89,2,22,52,15
69,41,65,62,91,100,25,85,57,16
100,1,19,65,61,53,13,66,65,3
51,92,44,72,47,34,11,50,48,15
2,74,2,82,11,22,7,91,79,51
59,8,35,19,46,32,1,10,10,100
9,53,100,7,46,41,14,56,91,33
67,29,1,90,36,8,25,3,80,2
85,70,69,2,84,79,96,85,1,18
38,32,97,52,23,89,99,14,73,62
60,78,89,48,33,68,84,44,32,10
58,86,52,77,29,96,49,74,97,39
49,92,86,68,42,57,9,2,45,2
3,47,12,96,70,5,90,33,61,93
3,78,39,44,54,66,92,2,35,3
70,55,62,78,55,96,82,41,91,75
39,44,41,97,85,54,34,72,59,48
25,76,36,36,80,94,66,67,12,91
9,73,2,39,68,41,86,56,62,98
26,29,56,81,88,16,15,29,98,85
86,67,12,30,88,97,32,7,70,79
60,47,33,45,14,80,98,97,33,86
54,38,64,19,80,39,62,100,68,80
31,97,98,62,65,16,5,32,70,5
97,93,68,28,63,88,99,11,41,55
74,7,62,97,90,13,0,10,32,8
99,97,25,79,91,41,34,39,91,37
43,36,3,85,55,94,18,4,35,96
57,11,9,78,40,80,12,14,91,82
97,99,65,24,91,77,100,19,88,80
41,56,90,36,23,58,16,33,62,38
73,25,29,74,86,96,13,22,88,65
95,23,66,37,68,64,69,90,34,6
52,5,28,99,48,64,77,42,37,19
81,92,56,72,2,81,49,3,93,31
83,17,69,40,61,19,17,24,0,9
97,43,18,42,12,79,94,85,95,85
55,52,87,43,6,23,32,58,94,41
36,38,30,7,56,46,36,23,31,7
62,53,56,50,53,36,61,2,35,14
100,95,82,66,24,57,37,19,12,18
47,25,16,45,19,63,2,39,77,7
16,76,57,24,28,76,99,40,50,48
18,83,60,35,71,16,86,56,73,100
40,42,11,18,65,61,23,28,83,84
7,60,48,46,37,86,38,94,84,54
85,13,9,13,14,80,7,15,3,3
10,98,77,27,2,29,76,45,0,49
93,18,76,3,38,65,55,6,52,50
79,26,47,45,82,15,60,9,57,17
94,98,92,22,66,99,62,9,15,21
85,56,37,71,96,74,20,66,65,12
93,77,32,8,54,83,16,95,37,8
52,35,0,55,8,80,84,0,59,78
10,50,78,77,21,45,80,1,4,13
75,74,49,12,62,85,88,34,29,20
72,95,48,100,93,98,30,58,75,70
92,0,14,46,43,17,71,37,100,93
19,14,62,46,80,37,47,67,39,16
82,56,99,31,61,99,78,99,26,61
75,82,4,84,76,56,59,27,51,31
8,80,72,54,35,51,21,73,97,47
13,29,11,30,40,55,13,96,99,23
54,100,62,24,77,3,91,87,88,85
63,13,49,31,97,50,63,27,48,16
52,58,19,86,95,58,8,32,3,84
61,63,88,63,66,4,90,24,63,49
23,99,41,10,67,90,14,53,12,83
78,6,21,35,54,84,25,77,35,52
92,25,50,13,59,36,23,70,3,71
86,28,37,89,65,66,51,49,4,63
19,52,45,14,37,68,87,73,17,49
72,73,75,12,25,51,92,13,48,41
23,24,57,53,67,10,87,64,32,58
13,26,88,28,4,3,57,27,97,26
75,10,60,70,34,7,42,42,33,56
100,34,86,23,95,28,77,7,72,44
88,15,92,94,63,100,42,70,59,77
59,79,52,99,22,69,81,58,19,16
89,68,91,14,21,28,81,93,74,10
56,58,81,58,13,50,61,95,72,23
1,24,39,15,5,52,12,22,91,60
44,61,80,78,1,23,44,50,58,41
54,43,98,94,28,36,43,50,16,82
17,90,4,21,74,39,62,8,2,66
90,90,95,9,70,62,90,24,46,19
1,70,22,22,39,12,79,28,71,73
7,21,11,96,84,20,41,94,42,17
98,31,66,56,52,65,22,53,78,64
39,47,35,69,37,78,13,35,46,84
39,62,57,33,100,12,41,82,82,28
87,64,71,80,92,13,23,83,27,77
87,51,51,29,3,72,39,95,49,34
79,78,21,99,30,69,69,28,37,7
44,53,11,50,9,48,65,48,14,72
7,90,71,0,99,53,71,43,84,52
0,68,98,29,47,12,72,35,87,45
87,56,42,13,62,57,12,16,69,100
80,56,31,70,20,23,67,89,7,28
15,9,50,63,0,52,29,21,21,39
44,69,31,74,26,39,84,66,18,78
58,64,23,24,46,44,85,57,32,92
38,44,24,55,8,69,62,49,10,56
94,21,46,80,77,46,83,87,5,69
54,91,30,66,34,25,54,10,36,26
21,58,95,65,55,95,22,83,24,85
84,88,90,68,89,41,0,41,90,53
87,18,29,79,15,86,36,2,90,38
27,89,17,38,40,1,63,17,31,65
73,88,18,86,65,95,87,21,86,20
29,61,99,39,74,96,100,96,8,45
25,22,33,86,80,69,57,79,17,4
21,99,16,5,91,7,28,88,100,45
20,92,59,58,30,53,66,28,87,90
96,16,24,31,24,71,12,53,27,51
1,69,31,47,97,96,23,72,75,9
34,35,17,97,30,84,74,69,50,70
19,9,43,39,14,71,24,60,94,62
31,60,54,59,18,53,26,61,35,92
35,70,64,91,76,27,44,79,45,87
22,55,69,18,42,9,72,97,64,27
62,0,9,53,17,96,96,42,96,25
80,49,71,82,43,92,47,44,46,65
3,8,82,9,55,27,81,73,48,13
23,12,10,23,12,98,37,61,88,18
26,96,43,3,57,88,73,71,42,16
73,71,10,93,77,92,66,33,22,72
52,92,77,61,50,70,69,46,66,52
23,71,93,39,98,24,18,81,66,32
20,76,22,10,26,42,91,33,16,67
18,85,51,25,6,5,8,88,80,17
80,80,40,64,77,70,20,8,12,25
64,59,61,14,13,91,22,25,79,52
98,58,25,15,72,3,12,43,29,91
2,89,45,31,63,16,25,52,50,98
77,29,100,1,60,34,79,49,72,84
53,51,2,70,32,4,26,23,94,98
48,30,23,79,10,12,16,33,84,73
79,90,57,31,36,28,47,99,79,31
70,68,27,43,54,18,14,17,73,60
69,59,77,68,75,9,41,29,95,52
19,50,90,71,95,46,69,62,25,87
54,21,43,10,95,71,3,52,55,12
9,22,97,32,16,100,17,90,66,74
18,54,78,38,22,33,98,22,54,18
0,41,100,51,94,29,43,82,41,0
43,7,46,2,81,84,12,6,18,29
95,17,48,59,91,56,16,15,32,8
35,28,73,52,94,85,51,100,5,16
46,54,16,72,83,33,1,79,1,23
25,40,67,13,63,23,27,10,23,93
55,16,67,90,18,78,62,94,43,44
65,72,91,39,65,53,83,80,67,29
81,80,23,37,85,17,91,9,65,1
14,45,31,17,30,42,96,2,90,58
69,55,75,8,48,92,82,93,65,13
7,19,76,94,91,60,21,81,4,96
75,95,53,73,81,23,35,34,7,57
23,32,12,17,35,31,29,72,87,32
65,19,56,18,46,65,83,97,15,95
48,29,20,61,16,28,82,35,57,5
34,23,89,87,90,63,49,42,8,40
40,32,88,9,50,15,50,26,6,4
13,70,85,58,56,32,84,66,27,62
13,23,15,5,25,87,72,88,34,63
7,92,6,43,93,54,23,63,25,88
96,47,78,66,91,55,24,53,36,39
80,23,65,36,30,40,84,45,76,6
36,4,59,76,92,67,87,58,1,94
97,58,30,93,69,77,54,84,73,63
9,91,35,20,57,50,55,23,47,93
100,72,65,97,31,70,95,15,51,12
48,47,61,16,76,82,97,44,18,32
80,2,32,59,34,17,70,29,90,26
22,10,0,20,82,12,53,21,84,49
34,59,15,62,1,13,53,80,42,0
47,52,81,94,75,89,15,97,34,77
35,28,12,4,64,31,49,23,53,76
87,31,12,29,96,70,46,3,12,62
100,62,46,80,18,86,39,43,69,66
92,20,8,85,1,31,40,7,46,100
3,60,15,41,53,42,86,49,33,50
44,50,98,92,18,18,66,60,16,7
11,16,75,22,33,18,95,30,21,45
90,7,94,76,98,94,59,60,17,92
64,62,86,45,97,87,40,6,3,22
63,70,64,53,16,38,96,14,56,32
80,71,70,15,30,59,78,54,22,57
4,89,99,55,85,56,50,0,1,13
80,45,69,75,4,64,46,100,0,81
39,46,25,75,66,54,59,75,23,33
36,83,7,10,43,57,4,67,73,36
19,79,6,64,32,76,15,29,51,58
56,35,93,77,26,95,96,62,43,41
32,49,66,61,59,4,86,4,66,86
88,5,83,93,5,92,23,13,2,75
11,15,4,24,1,57,87,65,71,75
72,63,91,72,56,19,99,99,13,49
43,1,46,36,81,4,59,18,97,82
39,19,78,33,79,100,95,48,2,37
21,72,80,44,76,99,77,0,63,15
34,54,23,51,60,67,89,99,52,92
0,99,15,18,10,29,1,73,66,26
100,86,92,13,0,69,82,71,68,22
3,70,74,1,3,25,50,61,34,24
10,66,18,55,70,82,49,10,12,29
64,67,95,3,96,85,38,16,96,81
74,67,53,73,11,24,24,34,8,80
36,93,57,18,77,9,96,37,22,96
92,46,67,48,86,38,45,100,94,15
82,97,53,7,72,64,37,40,75,33
67,71,61,34,60,48,69,94,49,15
40,14,72,19,50,79,55,87,33,64
82,9,46,92,45,23,13,90,98,11
100,16,71,10,55,95,97,18,58,41
94,29,40,98,8,66,58,76,97,7
85,34,70,44,24,18,51,2,23,85
77,36,16,33,43,73,24,37,64,47
22,7,61,13,52,43,20,44,96,10
24,70,6,74,53,96,14,87,99,92
92,25,44,54,1,73,77,50,41,83
23,96,70,90,6,3,30,87,96,37
93,76,1,81,13,65,5,73,62,24
34,6,50,37,69,66,27,46,30,33
30,89,96,85,58,72,47,70,39,30
57,64,3,80,83,94,42,99,53,73
15,55,12,32,38,21,57,20,86,17
43,2,16,37,16,1,4,62,4,13
59,28,90,49,21,89,48,59,100,67
34,25,5,10,55,34,26,60,0,71
75,43,12,94,45,65,9,82,2,38
22,64,10,46,96,17,19,51,91,76
69,3,34,29,2,93,7,8,38,44
22,16,79,18,82,54,80,94,54,15
36,61,68,96,94,27,47,67,35,16
90,31,68,51,63,85,43,83,38,82
4,52,16,90,27,56,48,34,68,23
25,47,93,47,87,61,54,25,5,21
29,65,51,71,30,84,73,62,19,22
49,96,38,64,79,30,13,91,43,98
12,9,0,64,9,68,65,13,76,93
81,52,23,48,35,61,10,12,24,20
85,85,24,21,19,6,1,14,95,71
11,78,54,8,46,60,74,8,58,95
39,80,70,40,63,88,42,7,62,13
1,77,11,32,55,34,1,21,67,15
55,67,9,34,97,4,40,79,55,96
64,47,59,28,31,8,61,56,81,69
17,67,63,22,82,64,97,24,50,35
56,23,71,69,5,32,2,94,68,71
44,2,7,86,94,87,84,54,94,66
22,55,74,68,12,17,98,33,38,37
10,45,43,25,91,80,16,51,46,59
55,20,76,25,59,69,23,62,17,34
80,45,24,18,84,47,55,55,61,20
38,33,96,16,21,17,61,56,53,74
95,17,48,99,59,64,72,24,38,0
52,100,12,74,48,5,45,98,74,61
32,50,46,8,8,84,58,56,19,55
1,15,25,50,32,43,8,22,85,25
12,61,1,67,49,80,21,38,71,11
99,50,98,100,67,41,90,11,88,72
84,49,48,21,95,24,70,61,55,69
41,61,83,67,9,71,13,15,21,94
54,56,38,61,82,28,42,90,73,47
2,32,98,49,48,48,21,72,4,67
65,59,83,86,41,95,58,13,15,78
94,38,72,47,50,15,4,91,18,27
26,95,30,74,13,93,56,14,17,77
53,71,73,43,81,49,58,24,86,92
75,46,61,3,13,98,22,24,42,0
74,13,87,28,55,27,58,0,5,59
51,3,42,21,63,59,97,89,50,46
51,96,7,11,87,77,30,65,92,43
71,46,55,32,16,4,27,63,85,95
39,47,40,69,41,65,2,21,43,23
65,58,55,40,5,14,1,98,20,69
54,11,26,44,1,63,27,38,30,95
23,75,47,82,80,78,22,52,4,25
58,99,27,92,47,16,42,88,33,8
64,69,88,83,22,82,78,40,32,18
25,75,78,67,22,85,15,63,27,7
28,44,62,68,29,70,52,92,13,10
87,70,22,7,14,91,46,92,28,35
66,59,41,42,94,30,27,64,90,65
33,87,13,31,49,15,23,47,32,11
13,11,84,11,90,7,51,61,6,45
7,33,49,5,82,47,88,0,64,67
21,95,25,51,6,15,85,37,44,7
97,56,77,42,87,17,92,25,71,97
77,45,66,97,78,11,61,27,72,51
20,5,20,68,11,77,38,0,29,68
50,90,93,37,23,26,51,31,45,38
75,96,83,36,67,82,28,78,63,12
46,27,52,17,4,59,15,77,61,65
34,64,50,90,17,19,46,84,44,42
57,66,2,36,50,89,70,59,45,54
18,33,21,14,69,68,56,77,59,45
42,83,55,19,28,37,7,9,63,95
5,88,52,83,94,45,64,100,73,79
58,51,8,85,81,52,89,43,73,88
