イヌパワー,ネコスピード,カメバリア,サルジャンプ,ドラゴンポイント,タヌキ運,フクロウ知恵,ライオン勇気,ウサギ敏捷,ペンギン冷静
92,20,36,18,46,88,30,18,43,85
85,50,27,29,10,55,45,52,39,67
74,0,64,97,78,2,46,54,93,43
6,81,60,27,35,93,15,4,43,82
7,55,87,86,15,84,9,44,53,24
3,24,89,15,16,35,85,22,33,62
42,69,19,74,58,98,4,27,61,38
63,33,15,62,93,73,42,83,54,36
99,62,76,80,5,34,94,70,15,68
96,92,73,73,91,76,52,93,38,15
77,74,89,49,84,7,4,94,55,14
60,20,86,16,4,90,52,14,65,72
8,69,73,89,93,26,54,13,72,13
24,85,61,35,31,60,91,85,31,45
12,12,42,55,25,69,39,45,4,13
37,65,17,55,69,99,79,83,19,60
99,90,53,49,68,90,73,56,32,74
30,34,56,2,54,83,30,47,18,73
6,90,62,82,87,72,70,4,23,99
64,74,31,64,60,49,28,100,21,7
27,53,10,49,27,22,30,39,37,26
89,72,30,4,29,18,21,86,0,90
31,0,5,51,32,45,52,93,46,86
38,42,60,32,9,91,95,74,64,57
92,93,8,82,50,23,18,2,75,14
87,58,69,52,22,59,48,18,8,42
19,88,24,19,29,89,73,8,44,58
66,97,98,43,20,77,97,48,40,36
81,32,44,98,12,0,75,40,85,16
84,79,71,14,94,47,39,46,86,90
10,6,24,43,78,68,74,21,33,21
20,73,50,42,11,35,37,65,11,16
66,8,28,1,21,35,83,13,46,31
49,21,8,39,3,82,100,56,79,52
60,6,2,57,44,38,70,67,90,69
20,15,68,43,27,37,78,15,2,24
10,58,57,25,86,62,6,66,49,99
92,55,32,2,37,43,1,43,0,47
23,73,48,72,4,40,98,81,86,64
42,94,3,79,84,30,25,98,74,8
85,82,99,100,27,49,87,8,95,13
67,81,97,81,69,44,58,36,26,100
88,58,83,69,32,91,91,66,4,65
19,76,72,82,46,50,22,32,31,58
12,47,33,63,77,85,24,84,63,29
27,80,93,3,26,84,16,28,79,29
100,0,32,23,97,86,33,80,47,44
12,73,9,20,75,74,73,81,74,32
51,69,43,41,70,35,59,48,1,61
82,58,62,7,12,60,22,0,19,60
71,47,22,23,85,62,83,77,33,56
54,92,50,91,21,5,98,1,42,70
67,79,52,88,23,47,80,56,89,52
86,47,51,20,38,80,11,9,46,92
32,55,17,11,33,34,86,97,88,34
70,26,67,5,86,49,85,28,56,26
6,18,86,72,68,88,10,39,73,93
97,27,58,37,13,23,61,17,20,27
31,34,38,33,64,99,2,10,96,91
34,98,56,75,64,47,53,38,9,26
54,80,89,3,90,65,62,90,58,16
38,26,81,97,34,58,85,100,8,84
6,41,74,63,68,93,77,80,31,0
4,64,68,50,96,77,31,33,12,69
100,20,68,76,88,88,16,49,77,99
73,78,17,47,88,82,78,100,8,78
81,73,77,81,41,56,90,36,87,91
9,58,6,79,99,89,67,36,12,78
81,70,71,87,42,20,89,82,41,84
19,52,80,70,86,51,28,5,71,77
42,94,26,55,7,61,20,0,24,52
85,61,62,76,95,97,36,38,46,91
30,2,13,16,21,25,89,31,17,98
41,99,48,32,81,88,25,91,0,29
64,47,0,0,24,80,81,11,64,33
53,92,95,68,45,85,52,44,87,65
34,100,42,16,84,73,59,62,83,58
86,39,77,92,73,44,70,25,56,81
64,67,34,65,17,46,92,72,10,19
14,87,27,77,15,41,84,35,19,69
77,57,10,89,66,12,30,78,30,7
71,92,39,20,15,96,56,48,21,30
56,16,55,45,4,86,5,25,63,45
55,10,4,88,63,97,95,39,60,9
86,44,87,33,15,60,74,88,23,1
95,14,69,94,4,54,77,82,22,99
32,60,66,39,63,99,44,1,79,21
23,70,32,62,77,62,95,0,9,56
60,57,20,23,72,64,99,5,43,47
0,35,45,23,72,49,33,42,13,5
56,15,31,45,74,3,4,88,13,27
76,14,52,83,21,90,40,67,48,33
18,65,16,73,85,75,12,18,2,48
79,93,25,73,2,72,44,18,65,14
88,5,55,76,77,58,41,4,33,66
89,36,8,70,66,76,7,74,51,55
31,52,17,62,84,52,64,67,59,74
78,63,70,42,20,94,18,88,80,40
21,52,86,26,70,61,87,91,19,55
44,71,13,5,100,67,46,83,80,81
48,98,64,41,20,100,29,83,88,0
98,48,2,31,69,46,22,93,24,9
35,25,44,79,40,19,5,13,57,40
85,62,78,22,42,4,42,25,24,2
48,87,92,87,15,30,47,93,10,82
72,59,41,96,41,30,22,3,99,75
79,2,10,55,27,35,62,69,33,83
9,91,52,37,33,2,28,75,4,40
0,57,87,77,96,39,73,38,40,46
7,91,26,56,73,26,7,94,97,33
5,26,78,86,39,7,63,8,71,90
29,49,14,82,79,78,52,70,25,84
87,85,85,57,81,47,61,22,26,30
5,30,96,84,93,62,21,66,95,7
64,23,97,6,41,94,75,93,51,60
3,67,51,51,59,11,84,85,90,68
23,43,49,77,76,51,39,50,64,36
60,91,10,56,17,87,0,48,83,15
60,38,42,62,12,3,44,62,86,78
35,68,21,76,29,85,35,45,100,44
20,28,91,99,80,73,31,91,46,33
74,99,56,83,66,8,74,39,49,65
62,33,5,89,88,56,6,53,49,47
45,73,98,29,6,53,4,49,17,91
92,23,46,56,85,23,24,60,7,26
72,51,91,78,57,7,26,64,55,74
59,21,44,37,16,63,38,54,55,57
81,84,60,80,8,31,72,15,37,93
74,74,55,78,43,63,11,95,70,9
8,91,25,11,52,81,67,37,37,20
20,93,60,72,69,99,94,16,95,74
75,77,32,61,34,45,77,39,64,58
31,88,97,70,85,19,90,9,11,48
93,74,87,90,2,34,79,76,47,89
75,67,6,91,3,34,61,94,54,97
92,62,63,77,46,26,81,12,76,82
8,100,33,49,61,51,23,33,27,71
8,8,32,89,64,27,56,71,22,8
50,61,28,6,31,26,11,67,73,41
40,96,20,45,54,55,21,64,4,74
37,72,50,15,3,98,68,8,40,29
20,26,8,75,74,43,3,95,38,36
27,11,89,94,73,30,64,99,55,23
72,82,82,75,88,39,11,10,1,28
85,10,88,17,48,37,25,80,63,66
23,13,15,90,64,86,67,27,58,40
80,85,2,74,42,76,58,2,28,73
58,47,65,57,56,48,40,30,50,65
58,4,71,49,10,100,20,83,87,44
54,40,89,87,48,69,1,97,49,18
40,56,90,5,76,74,3,71,65,22
36,36,95,82,32,22,1,54,6,24
69,22,30,89,43,71,50,61,98,41
46,32,80,89,74,78,87,23,95,97
9,84,54,90,82,93,10,24,92,53
29,10,49,71,29,89,69,86,68,91
20,100,1,74,48,82,51,63,75,58
12,75,93,65,49,15,9,66,33,73
27,52,92,20,96,67,9,88,42,0
8,23,54,75,17,44,64,94,14,3
47,20,44,0,72,23,68,73,93,54
13,35,38,11,54,1,38,46,69,35
55,39,18,12,8,65,77,49,98,22
7,40,13,96,0,80,12,31,21,39
97,96,77,6,8,73,41,4,85,60
94,85,93,62,96,66,89,40,54,39
77,24,7,94,19,36,96,48,9,33
43,24,71,23,48,96,56,69,21,99
60,93,27,50,91,70,100,3,48,14
27,33,34,96,4,2,89,93,15,17
50,40,55,57,49,57,58,55,74,94
28,45,87,68,89,26,16,91,41,5
61,77,86,89,77,62,40,99,45,49
3,41,36,71,13,4,72,28,71,72
97,43,24,94,42,26,37,74,63,93
31,50,69,84,21,15,99,96,95,52
4,71,64,25,56,99,95,100,65,87
97,100,81,93,66,46,70,65,61,99
16,93,52,61,81,96,11,76,14,67
7,99,73,5,8,91,23,70,43,12
2,19,10,63,22,48,11,70,73,87
71,95,65,80,27,41,69,25,31,87
53,61,38,41,78,10,89,23,49,35
48,68,65,4,25,35,81,95,24,56
82,100,4,74,26,32,31,39,34,95
26,95,15,7,29,36,99,72,3,98
1,51,0,100,96,14,38,47,10,35
67,24,71,48,91,73,58,58,72,55
72,42,14,58,6,92,48,44,9,85
6,74,52,76,27,4,36,18,23,45
10,66,13,86,40,32,1,75,38,63
72,32,15,55,0,22,55,73,63,25
54,57,38,86,77,32,10,97,30,99
55,65,53,65,58,90,37,69,28,85
38,80,30,13,56,76,67,78,51,54
18,25,7,70,85,95,4,30,45,22
5,19,67,91,33,4,86,43,28,100
13,44,6,13,21,16,76,20,18,74
94,0,73,49,21,70,38,38,6,73
6,73,37,49,50,41,73,56,2,92
30,85,89,67,73,35,8,69,81,4
78,2,100,3,78,1,40,97,70,34
21,89,24,69,71,0,99,37,27,53
16,44,20,73,46,35,76,35,44,25
39,80,10,86,13,42,99,12,94,0
34,28,12,23,75,80,81,88,55,92
10,14,48,50,30,78,60,64,70,8
64,86,38,64,34,6,99,81,15,12
99,70,83,90,86,51,33,50,52,74
9,69,90,90,11,18,68,80,53,51
28,95,4,14,86,79,64,70,59,76
43,79,49,0,32,75,46,9,65,4
41,25,31,71,62,79,63,49,60,8
9,74,58,70,5,98,86,47,67,80
95,74,95,38,61,4,56,20,94,62
72,6,50,45,15,52,27,6,16,10
83,84,35,19,40,77,69,27,58,13
41,24,100,81,57,84,95,37,54,70
83,96,2,76,79,18,33,44,75,22
34,66,40,68,66,80,55,92,12,32
88,65,11,37,1,88,38,62,44,56
72,77,91,14,54,50,79,46,57,73
43,39,79,26,90,80,100,14,96,55
21,65,12,59,43,81,35,22,86,84
62,80,78,36,33,95,42,36,9,70
47,99,8,30,39,13,100,57,87,14
29,90,72,12,95,59,77,47,55,11
32,27,82,19,80,46,34,35,79,45
92,100,82,49,31,59,15,80,73,97
31,19,78,82,43,9,100,100,88,83
32,90,79,7,51,82,80,39,0,82
61,27,48,20,75,42,60,85,95,18
12,29,15,16,93,84,13,15,4,25
76,47,22,24,50,78,64,36,1,37
17,97,25,12,55,71,80,59,71,46
23,36,56,29,71,75,10,10,2,5
77,67,56,63,79,0,93,76,49,79
20,73,17,1,87,53,23,87,70,37
90,95,61,20,61,77,38,36,31,64
42,17,59,4,13,81,71,24,22,75
93,17,12,76,64,79,95,75,26,56
15,61,42,86,14,66,13,74,64,61
12,2,4,67,44,38,95,57,67,5
53,34,63,74,76,40,100,24,36,74
73,60,43,92,29,87,39,2,38,72
49,78,39,27,15,75,8,33,90,94
94,17,6,9,20,23,5,100,45,61
30,29,16,15,67,52,6,35,89,95
50,74,6,61,95,51,90,60,73,33
1,83,57,87,25,14,74,79,94,84
56,12,35,86,52,76,33,89,66,14
4,40,31,57,75,32,29,70,91,3
20,100,21,61,16,54,76,42,86,23
4,72,12,49,29,13,50,36,69,92
31,54,51,99,69,85,89,52,82,2
23,36,34,10,29,89,0,43,0,39
81,4,72,67,90,93,13,96,29,20
20,48,37,71,40,30,40,99,20,60
64,8,17,37,17,20,15,74,93,37
44,37,1,50,48,45,92,45,83,55
46,64,39,76,59,65,10,28,46,41
72,41,39,10,26,59,33,7,76,21
91,95,18,79,7,36,2,80,8,16
90,9,41,63,54,35,5,98,94,54
16,90,21,94,24,44,3,70,29,59
87,12,8,65,99,0,84,94,27,39
96,44,98,94,86,27,98,83,96,70
83,77,100,61,35,72,49,81,93,61
17,81,32,62,30,76,56,16,87,92
72,9,85,16,29,33,100,56,70,24
41,81,37,5,55,24,94,58,79,85
1,68,4,15,70,31,81,43,37,48
57,26,32,91,21,73,49,89,90,71
96,97,49,55,86,92,6,12,16,43
26,27,17,64,58,1,43,1,72,44
34,19,56,71,58,36,14,47,95,35
15,28,92,37,4,26,90,20,17,68
50,65,34,71,23,59,14,22,32,7
82,6,90,43,10,73,80,27,18,31
47,98,90,30,54,30,41,58,94,100
14,53,42,81,39,4,62,2,97,35
53,88,0,78,57,80,84,76,37,16
48,40,8,52,62,94,69,68,59,83
43,90,74,65,84,18,16,68,65,56
13,56,7,58,7,68,19,88,26,82
38,26,84,34,72,78,75,95,67,22
12,27,51,19,55,73,6,73,11,25
73,59,10,86,7,72,52,71,84,96
69,3,6,1,21,38,61,52,40,8
82,4,15,39,56,0,40,14,54,45
100,5,43,32,51,7,24,50,63,98
45,45,94,95,21,21,28,16,82,74
5,1,96,61,36,5,14,64,18,6
82,36,21,96,17,59,18,69,31,81
33,46,45,46,3,34,37,55,100,28
20,29,75,39,99,100,0,60,23,10
55,41,66,35,16,99,53,55,13,56
29,20,81,66,17,20,18,3,64,84
20,81,3,27,99,31,42,17,60,72
100,78,76,96,11,54,76,33,18,48
52,41,13,75,26,43,25,99,33,23
90,71,46,64,90,75,30,12,34,67
85,94,67,28,49,91,69,9,81,66
37,45,60,12,22,10,98,51,8,85
63,74,21,93,93,69,90,50,9,49
99,67,23,2,99,40,71,97,54,8
61,89,87,72,20,29,9,31,29,72
22,21,47,18,62,19,58,85,52,10
26,12,74,7,99,48,12,33,66,64
34,20,90,12,52,5,37,35,72,9
15,42,99,37,95,5,96,25,92,98
3,9,94,29,90,32,65,35,96,23
2,33,1,26,21,95,50,40,75,92
29,40,18,6,15,25,89,53,20,67
82,37,6,70,74,58,12,88,1,44
40,51,87,14,12,99,51,82,76,54
93,55,10,91,3,48,94,31,52,16
74,19,93,29,5,64,6,25,76,76
68,82,19,77,53,51,3,74,40,72
56,22,35,14,77,57,29,6,26,49
20,6,39,68,58,66,60,23,88,69
92,59,63,4,67,28,71,3,92,40
68,23,92,43,87,95,65,55,38,92
55,94,54,96,22,12,36,69,12,6
42,47,23,45,24,68,48,1,13,92
10,73,3,26,45,99,92,61,66,34
38,61,72,15,85,57,10,47,88,84
83,1,15,75,8,75,11,52,79,22
75,31,79,76,30,70,17,44,11,30
99,90,51,96,10,9,52,14,90,91
63,15,15,6,61,40,47,3,64,22
74,41,50,15,48,20,96,48,69,26
23,16,51,69,17,44,85,95,64,75
76,4,5,34,59,0,100,55,62,22
5,66,48,65,38,96,13,94,81,31
36,88,60,98,53,59,30,7,15,0
31,64,4,35,19,55,44,13,78,28
29,47,18,55,6,66,23,3,45,13
31,28,0,2,4,58,26,2,52,83
3,33,91,9,20,4,82,40,32,19
71,89,21,42,83,33,2,77,43,48
79,66,67,73,83,68,86,86,34,85
5,17,85,77,38,88,61,76,61,27
24,15,65,64,57,11,94,63,7,88
13,5,53,30,16,57,17,57,93,25
55,18,28,58,97,90,20,1,14,52
71,64,33,50,56,17,23,35,96,48
100,88,29,50,26,60,14,31,92,88
81,5,3,97,9,50,54,40,63,87
85,39,16,47,58,100,19,77,91,98
25,38,21,47,73,62,58,26,59,33
8,77,69,95,41,85,54,18,30,48
20,46,30,14,1,34,29,89,38,48
49,26,47,2,33,16,11,27,52,87
96,56,95,51,41,79,36,84,96,10
16,4,28,38,74,64,12,3,44,9
16,82,87,74,59,79,80,30,29,41
0,19,3,66,54,71,2,18,34,32
51,63,52,94,54,3,10,55,86,64
17,70,41,10,17,94,11,71,56,11
1,50,87,83,72,59,36,76,1,19
20,74,69,77,50,45,70,61,85,28
93,0,70,70,15,46,38,12,21,25
80,53,80,0,67,9,66,91,15,81
18,23,2,29,87,72,13,43,88,2
86,80,31,44,51,71,63,93,60,4
26,48,48,28,91,9,72,35,69,75
58,44,75,6,68,51,13,56,17,31
68,23,65,16,46,40,39,8,37,37
36,23,32,65,11,29,29,83,0,45
16,85,56,94,7,96,69,3,89,33
11,52,38,65,15,57,80,91,48,14
81,31,57,79,95,96,73,34,28,71
16,21,68,89,61,75,13,30,43,31
3,66,32,37,68,56,39,34,27,54
17,91,34,76,17,48,27,21,76,20
70,93,62,5,38,30,94,92,24,48
43,24,65,87,43,46,39,11,42,35
7,67,69,78,43,92,65,74,42,10
57,97,42,39,80,21,44,30,78,2
49,2,26,65,62,1,38,57,8,78
25,18,48,35,62,6,16,29,44,17
63,99,13,100,95,50,5,82,41,61
94,93,55,50,51,51,12,82,33,23
16,45,50,43,0,21,87,21,1,26
13,93,88,1,87,85,30,93,11,11
19,62,79,4,78,70,92,39,7,8
12,46,46,37,31,35,10,17,73,41
83,76,76,82,44,14,9,83,6,33
59,88,52,38,30,78,40,82,54,99
91,37,88,49,74,52,7,42,94,32
20,61,87,83,99,3,55,48,74,43
49,12,85,40,6,57,33,90,66,62
99,96,46,22,34,55,47,100,26,67
29,14,97,24,5,87,6,30,67,40
46,21,2,36,95,84,32,91,17,86
90,83,57,84,56,94,22,10,35,85
57,43,40,38,75,50,14,49,70,90
26,69,96,80,23,4,56,89,74,71
30,6,21,48,77,48,98,31,94,77
19,14,12,95,22,6,8,39,38,16
79,81,5,94,91,11,70,38,48,99
91,1,48,27,34,83,90,6,84,78
5,30,20,5,85,35,28,72,46,19
1,56,21,5,63,38,67,81,86,57
99,31,98,28,52,41,11,5,71,28
32,91,91,51,71,53,10,85,2,35
56,2,32,2,51,25,10,35,11,8
43,1,8,19,80,84,71,44,30,71
10,72,32,62,80,6,7,68,35,31
14,39,57,6,16,73,69,94,65,53
74,69,78,14,83,63,48,0,10,35
50,87,79,54,85,87,15,14,43,36
49,0,53,10,64,69,80,23,98,38
52,38,54,38,49,32,49,89,66,73
72,57,48,49,30,84,44,9,27,95
50,19,96,64,44,52,82,34,83,100
36,52,33,95,45,14,58,38,41,21
55,88,28,5,90,6,45,67,55,2
87,38,9,7,31,58,37,21,87,4
39,93,38,81,68,89,60,16,42,21
9,70,72,33,100,47,33,0,97,96
16,100,13,11,65,68,32,5,54,41
68,95,61,73,63,69,64,91,27,63
90,98,18,35,70,54,56,91,80,26
55,90,41,90,87,46,90,55,8,52
54,13,83,92,33,85,67,69,27,73
21,74,46,75,54,88,11,9,22,99
34,89,95,85,62,56,89,48,89,86
1,50,27,14,84,28,62,9,77,94
89,27,76,60,48,15,64,75,84,71
75,13,3,63,24,66,8,19,22,68
13,97,73,23,96,17,8,33,67,95
74,32,51,43,71,54,80,65,26,14
48,86,61,85,79,51,27,86,30,10
31,60,70,71,13,4,1,67,55,8
21,68,46,87,43,3,39,6,61,57
33,11,21,66,16,68,58,17,26,69
12,59,59,51,53,40,34,76,94,10
74,85,57,95,49,68,44,27,50,22
62,41,41,54,45,9,30,56,52,47
48,60,95,74,29,26,19,96,19,71
60,72,22,33,54,27,69,14,69,84
91,73,55,43,100,77,9,87,23,79
37,89,5,86,42,53,15,79,40,6
83,43,44,17,90,92,93,93,30,56
78,1,92,89,28,27,75,40,79,7
39,23,29,38,40,12,87,25,4,72
85,18,78,44,65,78,41,81,31,24
86,29,53,45,97,95,27,36,92,32
24,72,86,75,42,84,11,65,39,1
100,15,3,49,93,60,46,62,32,54
43,36,87,78,99,67,30,63,45,39
22,16,51,66,95,96,51,28,27,60
91,10,36,47,15,2,25,6,52,64
38,18,67,51,37,92,83,16,81,41
5,40,23,40,66,4,78,4,30,93
50,52,68,82,8,36,95,40,65,52
5,65,93,47,24,57,21,47,13,95
94,62,37,42,71,23,89,41,2,52
5,72,84,87,65,68,38,73,13,40
6,41,79,83,55,43,24,38,16,76
67,79,44,0,10,72,95,77,98,54
88,90,42,62,61,3,39,91,51,39
70,68,74,12,93,14,2,0,97,5
74,33,35,19,99,43,65,20,50,75
56,10,82,31,77,6,7,80,58,57
35,36,37,63,65,28,37,10,19,44
35,96,69,0,76,87,24,3,10,49
20,78,100,47,65,39,40,30,61,56
3,1,90,11,0,14,52,83,57,2
54,69,52,33,90,74,7,1,30,68
91,13,10,15,86,95,70,100,95,38
17,40,29,93,39,100,1,34,41,30
48,35,70,4,58,41,65,48,67,29
34,98,45,72,29,97,14,11,53,6
80,32,81,16,34,39,46,27,78,76
35,0,47,55,89,38,98,54,70,11
1,87,76,12,41,70,66,12,63,100
30,2,44,92,90,70,74,38,29,94
36,18,70,91,74,60,18,5,5,95
66,89,48,63,84,78,42,41,25,53
100,21,77,12,42,31,13,85,17,52
50,16,5,44,69,15,70,14,15,21
17,38,16,90,60,46,24,38,30,88
19,17,17,67,50,39,72,77,15,30
83,58,29,85,95,67,0,60,31,15
25,70,18,28,11,80,2,41,34,30
48,49,66,18,75,98,15,2,17,24
36,80,68,58,32,28,88,29,79,48
7,33,80,43,80,31,15,47,13,20
44,97,22,65,2,80,8,100,43,15
30,96,32,85,46,36,33,97,35,58
40,2,65,71,29,33,96,6,35,12
18,25,58,73,1,85,12,4,88,98
29,99,70,89,6,7,52,24,97,12
89,65,11,54,8,6,65,56,87,15
34,9,82,54,68,100,56,28,13,12
79,43,30,3,69,59,11,83,98,58
31,59,37,82,27,11,84,70,3,0
97,58,92,65,60,6,81,81,17,62
67,66,71,76,95,76,51,3,26,49
0,96,22,79,7,16,6,6,98,8
34,34,100,48,13,79,98,40,95,30
72,80,80,93,4,1,48,22,2,12
67,84,97,34,92,32,73,1,63,33
68,4,68,1,82,7,69,78,76,92
76,19,63,90,53,56,19,15,19,34
98,64,3,59,2,87,85,13,60,5
96,8,50,34,45,18,14,90,67,3
39,11,26,49,76,1,15,11,1,81
33,99,65,55,95,99,95,47,50,89
45,92,68,61,55,78,52,25,63,89
78,24,15,44,33,88,62,13,14,3
40,88,65,85,41,19,48,88,5,25
11,99,93,62,8,50,75,30,65,21
49,25,99,76,14,79,15,98,37,83
55,56,37,79,20,45,17,75,15,85
86,16,13,50,4,85,43,0,58,74
51,10,34,34,15,99,84,33,100,81
31,88,6,57,67,18,74,21,3,90
89,67,48,48,38,74,59,53,81,8
68,96,15,34,9,80,97,81,0,59
65,58,16,67,59,32,71,43,72,27
35,81,45,47,31,79,29,41,32,65
86,89,54,34,33,36,57,68,86,66
45,18,46,82,9,69,63,35,17,42
17,17,19,63,51,63,28,77,52,61
5,13,66,2,14,54,11,15,90,34
7,50,72,4,70,51,94,21,8,65
38,2,86,7,48,94,69,44,95,37
91,51,3,49,21,26,54,2,83,59
66,90,81,87,1,98,31,18,36,67
5,19,84,36,68,35,28,2,72,34
24,48,20,38,13,95,38,94,10,31
96,20,64,91,19,7,67,85,81,53
48,27,48,96,90,69,9,63,35,38
91,76,7,6,42,43,41,56,86,75
25,91,70,80,41,46,62,97,37,30
47,23,16,16,50,1,65,70,1,1
74,79,98,49,97,17,100,62,44,97
92,12,23,64,65,29,68,13,72,68
46,100,59,85,86,38,15,86,73,68
51,3,5,46,95,2,27,56,64,42
5,50,88,17,0,31,57,29,72,39
21,48,17,60,51,6,48,49,14,61
97,41,33,59,8,96,20,48,81,54
25,49,58,52,92,74,54,35,17,57
3,88,4,96,19,4,48,36,66,43
87,13,72,88,85,2,26,30,18,54
7,31,8,12,26,47,47,13,56,19
26,86,49,25,30,48,89,75,84,5
24,79,16,65,39,35,32,34,38,13
75,8,33,78,85,99,3,46,69,0
54,3,5,2,69,35,25,10,94,78
84,72,18,93,15,0,79,29,16,78
14,52,11,47,9,96,100,68,56,54
10,50,45,61,1,16,31,46,5,93
85,87,53,66,97,87,83,9,97,68
36,65,92,4,27,9,86,92,72,28
100,57,71,62,13,41,14,69,92,35
95,87,91,11,67,79,85,92,13,4
50,15,18,76,11,28,100,20,11,23
59,24,95,44,47,1,46,7,48,13
2,14,38,82,82,62,31,0,50,82
73,58,93,87,28,54,42,41,61,7
43,81,42,71,69,76,51,22,34,84
78,19,66,97,11,78,38,80,88,67
75,35,52,47,100,60,78,65,6,53
80,26,94,11,88,41,0,75,0,76
94,25,18,69,10,13,72,21,96,51
39,98,83,91,42,83,44,38,73,11
61,57,19,6,100,93,49,62,61,75
91,62,92,31,80,3,94,74,42,82
39,35,77,27,67,67,30,2,66,83
89,67,94,70,63,8,28,55,78,25
68,45,87,76,54,51,80,10,81,96
86,13,92,50,73,56,68,14,21,58
28,80,9,11,38,7,39,67,43,95
42,42,69,26,2,19,76,12,29,74
2,72,33,2,56,83,23,48,47,73
81,19,85,20,47,78,28,47,44,9
3,30,62,3,1,18,31,85,71,27
24,1,3,84,44,75,5,91,86,98
93,89,93,56,33,15,67,80,67,22
14,90,84,72,2,41,78,40,74,9
39,69,35,47,79,61,57,44,8,89
6,13,30,57,69,38,18,44,50,35
43,26,40,72,96,44,68,28,39,25
75,78,56,27,45,13,9,10,2,37
94,89,47,75,77,56,26,55,77,17
74,80,32,93,95,73,31,1,73,14
72,37,39,85,50,48,100,52,49,41
35,39,95,75,75,59,74,71,45,92
90,35,8,67,73,89,81,8,37,34
47,75,61,32,30,97,42,60,5,11
56,69,33,2,73,7,31,20,55,13
76,18,37,59,25,62,43,98,99,83
71,75,55,58,58,10,7,96,25,61
57,73,57,73,66,71,65,95,85,90
9,36,58,25,1,71,23,36,84,52
12,27,61,4,35,61,73,61,78,90
61,81,2,98,36,15,75,36,87,55
12,95,95,89,81,63,69,47,100,48
4,54,25,44,26,100,92,8,80,29
67,28,84,36,31,38,52,88,80,87
19,5,64,1,60,81,88,54,54,85
94,13,26,66,11,89,71,10,77,12
7,28,97,37,74,19,65,98,8,33
99,74,67,11,2,86,59,19,14,53
7,61,10,12,91,2,76,55,11,85
58,91,28,97,90,35,18,3,43,62
47,81,65,51,54,48,28,88,4,88
33,94,65,83,72,87,9,70,12,38
73,66,22,34,67,71,96,55,52,81
79,36,83,60,24,49,37,67,39,19
50,25,45,53,18,15,22,83,62,82
96,96,35,63,95,35,9,8,60,13
15,26,44,3,61,91,41,57,92,26
30,1,66,48,100,76,82,87,99,11
42,70,63,81,30,17,58,69,81,44
65,15,49,100,84,59,52,51,56,16
73,16,44,45,5,98,67,59,0,94
48,26,58,61,50,35,20,100,16,66
66,35,69,31,9,39,70,26,49,54
51,10,35,15,36,0,78,57,47,92
50,97,19,87,89,44,51,97,33,65
47,80,53,55,52,58,8,59,70,15
18,81,61,45,94,75,34,70,67,25
39,79,15,94,12,93,1,23,82,52
79,31,9,82,51,74,7,83,25,54
40,79,28,35,46,5,79,43,67,78
53,41,17,62,64,75,62,60,85,83
57,18,25,22,21,42,54,29,3,75
96,29,46,72,41,7,100,91,65,66
69,23,58,85,27,10,44,74,96,37
79,40,24,81,57,15,17,86,7,93
42,15,69,66,31,44,62,73,23,63
94,90,42,53,28,96,52,41,94,96
37,81,64,70,84,10,60,55,41,57
51,16,0,19,35,97,36,39,0,27
22,69,15,26,98,56,33,72,10,83
23,55,19,34,46,49,64,94,8,86
86,98,13,73,42,4,53,63,3,100
25,14,63,47,62,17,77,25,80,62
95,23,99,93,79,4,95,2,5,43
69,10,74,0,86,73,18,55,97,21
81,83,20,60,19,27,41,1,24,70
39,100,5,4,83,95,40,8,5,55
9,82,91,18,12,30,98,13,7,43
90,76,4,14,15,12,68,8,53,72
33,7,98,2,79,95,77,7,5,81
33,41,37,64,53,24,56,42,56,84
14,65,51,41,24,88,51,7,97,44
25,86,90,53,11,37,25,15,59,84
95,85,13,49,69,19,15,96,58,34
63,92,70,65,34,83,27,36,87,47
25,7,10,45,60,58,35,82,55,16
91,67,50,38,13,97,96,97,79,90
51,93,55,63,98,23,13,15,8,25
36,90,62,94,38,13,4,83,70,10
62,23,25,6,31,78,48,7,5,0
36,73,51,14,100,23,57,6,79,73
39,8,9,64,75,88,12,98,69,54
56,89,75,23,74,36,89,77,35,73
63,77,92,13,60,23,28,84,85,73
0,80,67,69,35,36,89,20,59,13
38,66,9,54,79,53,22,88,5,47
65,94,46,69,33,86,39,90,92,41
64,48,25,55,46,39,24,69,77,33
1,50,29,8,80,52,39,89,28,13
83,37,73,71,44,82,33,61,29,46
50,37,59,81,83,98,29,96,74,57
31,87,5,40,79,53,12,77,73,90
8,95,47,46,47,60,67,7,39,54
30,87,82,35,86,37,23,42,97,77
92,10,28,91,48,96,15,52,22,58
59,90,72,99,84,69,62,100,35,58
78,32,15,73,61,35,75,35,39,92
99,12,78,89,21,89,3,58,95,7
2,0,62,92,32,60,65,27,46,87
81,51,94,0,79,41,95,58,3,18
71,85,61,2,58,57,60,86,35,43
79,70,2,100,60,57,67,4,13,4
83,91,5,83,65,75,91,52,73,88
64,4,48,76,91,7,35,18,10,37
29,38,8,76,87,95,88,36,66,12
41,33,78,44,18,59,36,87,14,77
53,77,45,49,64,3,93,77,52,39
82,93,15,84,15,98,74,56,17,23
47,18,90,31,77,4,71,53,9,19
85,46,65,19,74,75,72,8,54,91
18,59,92,78,48,95,46,64,18,63
8,0,92,9,54,90,34,77,68,20
96,21,11,97,97,77,80,64,2,66
