customer_id,名前,性別,年齢,登録日,住所_地域
5965,顧客_4965,男性,52,2024-04-20,大阪
5966,顧客_4966,女性,33,2023-11-15,大阪
5967,顧客_4967,男性,66,2024-12-07,東京
5968,顧客_4968,その他,27,2024-12-24,福岡
5969,顧客_4969,その他,22,2023-05-10,名古屋
5970,顧客_4970,女性,21,2023-12-09,名古屋
5971,顧客_4971,男性,31,2024-01-18,札幌
5972,顧客_4972,その他,25,2023-08-01,名古屋
5973,顧客_4973,男性,48,2023-08-04,札幌
5974,顧客_4974,男性,26,2024-07-04,名古屋
5975,顧客_4975,その他,58,2023-06-18,札幌
5976,顧客_4976,その他,55,2024-04-03,大阪
5977,顧客_4977,女性,48,2023-05-21,大阪
5978,顧客_4978,男性,38,2024-05-15,大阪
5979,顧客_4979,男性,61,2024-04-29,大阪
5980,顧客_4980,男性,42,2024-01-08,東京
5981,顧客_4981,男性,18,2023-05-31,札幌
5982,顧客_4982,男性,60,2023-12-21,札幌
5983,顧客_4983,女性,35,2024-02-09,東京
5984,顧客_4984,男性,60,2024-12-03,東京
5985,顧客_4985,その他,37,2025-03-24,東京
5986,顧客_4986,男性,30,2025-02-18,札幌
5987,顧客_4987,女性,31,2024-06-27,大阪
5988,顧客_4988,女性,56,2024-02-05,札幌
5989,顧客_4989,その他,64,2024-02-14,福岡
5990,顧客_4990,その他,44,2024-04-19,名古屋
5991,顧客_4991,男性,20,2024-10-29,福岡
5992,顧客_4992,その他,24,2023-08-09,大阪
5993,顧客_4993,男性,25,2024-08-09,大阪
5994,顧客_4994,男性,64,2024-05-10,福岡
5995,顧客_4995,女性,48,2024-10-22,福岡
5996,顧客_4996,その他,25,2024-02-07,名古屋
5997,顧客_4997,その他,27,2025-04-26,名古屋
5998,顧客_4998,男性,29,2023-11-26,札幌
5999,顧客_4999,男性,18,2024-10-26,名古屋
6000,顧客_5000,女性,25,2023-09-23,名古屋
6001,顧客_5001,男性,47,2024-12-21,東京
6002,顧客_5002,その他,51,2023-08-08,大阪
6003,顧客_5003,その他,56,2024-03-29,札幌
6004,顧客_5004,その他,26,2024-05-03,東京
6005,顧客_5005,男性,30,2023-07-13,名古屋
6006,顧客_5006,女性,32,2024-11-08,名古屋
6007,顧客_5007,男性,43,2023-12-07,大阪
6008,顧客_5008,その他,63,2024-06-01,東京
6009,顧客_5009,その他,36,2025-02-09,福岡
6010,顧客_5010,女性,28,2024-02-29,大阪
6011,顧客_5011,女性,36,2024-01-25,札幌
6012,顧客_5012,その他,47,2024-05-11,東京
6013,顧客_5013,男性,41,2025-03-04,名古屋
6014,顧客_5014,男性,57,2024-08-17,大阪
6015,顧客_5015,その他,32,2023-09-03,大阪
6016,顧客_5016,女性,47,2024-07-29,札幌
6017,顧客_5017,その他,61,2023-06-22,札幌
6018,顧客_5018,男性,48,2024-10-27,札幌
6019,顧客_5019,女性,22,2024-01-16,名古屋
6020,顧客_5020,男性,55,2024-01-29,大阪
6021,顧客_5021,女性,38,2024-04-28,名古屋
6022,顧客_5022,その他,44,2024-03-11,名古屋
6023,顧客_5023,男性,59,2023-05-09,福岡
6024,顧客_5024,男性,48,2024-02-02,東京
6025,顧客_5025,男性,60,2023-07-14,札幌
6026,顧客_5026,女性,44,2024-03-26,名古屋
6027,顧客_5027,女性,30,2023-12-22,福岡
6028,顧客_5028,女性,26,2023-05-11,大阪
6029,顧客_5029,女性,36,2023-11-22,東京
6030,顧客_5030,その他,28,2024-05-12,大阪
6031,顧客_5031,その他,48,2024-12-12,福岡
6032,顧客_5032,男性,18,2025-02-07,大阪
6033,顧客_5033,その他,30,2024-10-31,東京
6034,顧客_5034,その他,43,2025-03-15,東京
6035,顧客_5035,男性,18,2025-03-14,大阪
6036,顧客_5036,女性,52,2024-02-21,大阪
6037,顧客_5037,男性,39,2023-07-14,札幌
6038,顧客_5038,男性,31,2024-11-03,札幌
6039,顧客_5039,その他,36,2023-06-18,名古屋
6040,顧客_5040,女性,54,2023-05-31,札幌
6041,顧客_5041,男性,21,2023-06-27,東京
6042,顧客_5042,女性,21,2024-12-22,大阪
6043,顧客_5043,女性,22,2024-02-14,福岡
6044,顧客_5044,その他,53,2023-08-09,福岡
6045,顧客_5045,その他,64,2024-01-16,名古屋
6046,顧客_5046,その他,34,2023-05-28,福岡
6047,顧客_5047,男性,23,2024-07-26,大阪
6048,顧客_5048,男性,49,2023-11-15,福岡
6049,顧客_5049,男性,41,2024-10-21,東京
6050,顧客_5050,その他,39,2024-11-15,福岡
6051,顧客_5051,女性,37,2023-11-15,福岡
6052,顧客_5052,男性,39,2024-07-28,大阪
6053,顧客_5053,その他,55,2024-03-18,大阪
6054,顧客_5054,その他,52,2023-09-24,福岡
6055,顧客_5055,女性,59,2024-03-13,札幌
6056,顧客_5056,女性,63,2024-12-24,大阪
6057,顧客_5057,女性,38,2024-11-09,東京
6058,顧客_5058,その他,48,2024-06-15,札幌
6059,顧客_5059,女性,59,2024-07-16,東京
6060,顧客_5060,その他,31,2024-09-16,名古屋
6061,顧客_5061,その他,35,2024-03-16,福岡
6062,顧客_5062,男性,65,2025-04-21,名古屋
6063,顧客_5063,その他,23,2024-08-11,大阪
6064,顧客_5064,女性,67,2024-12-05,東京
6065,顧客_5065,男性,37,2024-11-14,名古屋
6066,顧客_5066,女性,40,2024-10-16,名古屋
6067,顧客_5067,男性,26,2024-10-14,福岡
6068,顧客_5068,その他,18,2023-08-02,福岡
6069,顧客_5069,その他,38,2024-06-30,東京
6070,顧客_5070,女性,38,2024-03-12,東京
6071,顧客_5071,その他,54,2025-02-01,福岡
6072,顧客_5072,女性,26,2025-02-20,東京
6073,顧客_5073,女性,53,2025-02-05,札幌
6074,顧客_5074,男性,37,2024-04-24,東京
6075,顧客_5075,男性,19,2023-06-07,東京
6076,顧客_5076,女性,28,2023-11-14,大阪
6077,顧客_5077,女性,55,2024-10-10,名古屋
6078,顧客_5078,女性,51,2023-10-18,大阪
6079,顧客_5079,男性,24,2024-03-25,福岡
6080,顧客_5080,男性,18,2024-06-19,大阪
6081,顧客_5081,男性,64,2024-08-08,東京
6082,顧客_5082,女性,34,2024-07-17,福岡
6083,顧客_5083,男性,57,2023-12-16,東京
6084,顧客_5084,女性,22,2024-03-12,名古屋
6085,顧客_5085,男性,36,2024-11-19,札幌
6086,顧客_5086,その他,64,2025-05-03,大阪
6087,顧客_5087,女性,21,2024-02-20,名古屋
6088,顧客_5088,女性,34,2023-06-05,名古屋
6089,顧客_5089,男性,35,2024-09-29,名古屋
6090,顧客_5090,その他,27,2025-03-26,大阪
6091,顧客_5091,女性,53,2025-04-16,名古屋
6092,顧客_5092,女性,29,2024-11-17,大阪
6093,顧客_5093,女性,58,2024-05-22,大阪
6094,顧客_5094,男性,61,2023-12-14,名古屋
6095,顧客_5095,その他,39,2024-09-16,福岡
6096,顧客_5096,その他,36,2025-02-13,東京
6097,顧客_5097,女性,55,2024-09-07,名古屋
6098,顧客_5098,男性,69,2024-05-23,名古屋
6099,顧客_5099,女性,25,2023-09-28,名古屋
6100,顧客_5100,その他,34,2025-03-20,福岡
6101,顧客_5101,男性,61,2024-07-12,名古屋
6102,顧客_5102,男性,44,2024-12-19,名古屋
6103,顧客_5103,女性,50,2024-05-31,名古屋
6104,顧客_5104,女性,22,2024-07-27,名古屋
6105,顧客_5105,女性,36,2025-03-29,福岡
6106,顧客_5106,男性,27,2023-11-03,名古屋
6107,顧客_5107,女性,41,2024-03-28,大阪
6108,顧客_5108,男性,44,2023-12-07,東京
6109,顧客_5109,その他,68,2025-01-17,東京
6110,顧客_5110,男性,31,2023-05-31,東京
6111,顧客_5111,女性,46,2023-05-20,名古屋
6112,顧客_5112,その他,68,2024-03-30,東京
6113,顧客_5113,男性,54,2024-07-27,名古屋
6114,顧客_5114,男性,67,2024-05-11,大阪
6115,顧客_5115,女性,41,2023-11-20,札幌
6116,顧客_5116,男性,37,2023-11-09,札幌
6117,顧客_5117,男性,26,2024-07-12,東京
6118,顧客_5118,女性,22,2025-04-12,札幌
6119,顧客_5119,その他,31,2023-06-17,東京
6120,顧客_5120,女性,48,2024-10-26,札幌
6121,顧客_5121,女性,20,2024-03-24,大阪
6122,顧客_5122,女性,33,2025-02-27,大阪
6123,顧客_5123,男性,33,2023-08-25,名古屋
6124,顧客_5124,女性,58,2025-01-29,福岡
6125,顧客_5125,その他,44,2025-01-23,大阪
6126,顧客_5126,女性,65,2024-02-24,東京
6127,顧客_5127,男性,30,2024-08-28,福岡
6128,顧客_5128,その他,65,2025-03-15,東京
6129,顧客_5129,その他,30,2024-11-04,東京
6130,顧客_5130,男性,42,2024-10-13,大阪
6131,顧客_5131,男性,39,2023-07-02,名古屋
6132,顧客_5132,女性,44,2024-03-04,東京
6133,顧客_5133,女性,51,2024-12-14,東京
6134,顧客_5134,女性,64,2024-05-02,名古屋
6135,顧客_5135,男性,28,2024-12-18,大阪
6136,顧客_5136,女性,47,2024-09-26,大阪
6137,顧客_5137,男性,35,2023-10-11,福岡
6138,顧客_5138,女性,25,2025-02-14,大阪
6139,顧客_5139,男性,27,2023-08-27,大阪
6140,顧客_5140,男性,50,2023-12-25,東京
6141,顧客_5141,男性,46,2025-03-31,大阪
6142,顧客_5142,その他,23,2023-10-04,大阪
6143,顧客_5143,その他,65,2024-12-30,札幌
6144,顧客_5144,その他,18,2024-05-05,札幌
6145,顧客_5145,男性,64,2023-11-25,福岡
6146,顧客_5146,男性,20,2025-02-15,東京
6147,顧客_5147,その他,53,2024-09-10,福岡
6148,顧客_5148,男性,62,2024-12-17,札幌
6149,顧客_5149,その他,56,2024-05-10,名古屋
6150,顧客_5150,男性,31,2024-06-18,東京
6151,顧客_5151,その他,50,2024-03-02,名古屋
6152,顧客_5152,その他,63,2023-06-01,福岡
6153,顧客_5153,女性,56,2024-11-15,名古屋
6154,顧客_5154,男性,44,2024-06-21,福岡
6155,顧客_5155,女性,42,2023-09-28,福岡
6156,顧客_5156,その他,40,2024-07-19,名古屋
6157,顧客_5157,その他,40,2023-06-27,名古屋
6158,顧客_5158,その他,26,2024-08-25,名古屋
6159,顧客_5159,男性,63,2025-04-29,福岡
6160,顧客_5160,女性,34,2024-04-27,名古屋
6161,顧客_5161,その他,36,2025-03-09,東京
6162,顧客_5162,女性,47,2024-04-18,東京
6163,顧客_5163,その他,20,2023-08-10,名古屋
6164,顧客_5164,女性,51,2023-12-14,名古屋
6165,顧客_5165,その他,25,2023-07-19,大阪
6166,顧客_5166,男性,29,2023-10-27,札幌
6167,顧客_5167,男性,41,2023-11-23,福岡
6168,顧客_5168,女性,55,2023-12-04,東京
6169,顧客_5169,女性,60,2025-04-20,大阪
6170,顧客_5170,男性,69,2025-02-24,札幌
6171,顧客_5171,その他,48,2024-07-15,名古屋
6172,顧客_5172,男性,65,2023-11-14,東京
6173,顧客_5173,男性,26,2025-04-15,福岡
6174,顧客_5174,女性,58,2025-02-09,札幌
6175,顧客_5175,女性,62,2024-11-17,東京
6176,顧客_5176,女性,22,2024-08-18,大阪
6177,顧客_5177,男性,50,2025-01-04,大阪
6178,顧客_5178,男性,23,2024-07-03,名古屋
6179,顧客_5179,女性,45,2024-05-18,東京
6180,顧客_5180,女性,67,2025-01-24,札幌
6181,顧客_5181,その他,29,2024-06-18,名古屋
6182,顧客_5182,その他,63,2023-12-13,大阪
6183,顧客_5183,女性,28,2024-10-24,東京
6184,顧客_5184,女性,57,2024-07-11,名古屋
6185,顧客_5185,その他,57,2024-05-19,大阪
6186,顧客_5186,女性,54,2024-10-13,福岡
6187,顧客_5187,男性,36,2023-11-16,東京
6188,顧客_5188,女性,54,2023-12-11,東京
6189,顧客_5189,男性,23,2024-08-07,大阪
6190,顧客_5190,女性,26,2023-11-10,福岡
6191,顧客_5191,男性,67,2023-09-05,名古屋
6192,顧客_5192,男性,27,2023-07-28,名古屋
6193,顧客_5193,女性,22,2025-02-25,東京
6194,顧客_5194,その他,46,2023-12-17,札幌
6195,顧客_5195,女性,26,2024-05-09,福岡
6196,顧客_5196,男性,40,2024-01-26,名古屋
6197,顧客_5197,男性,23,2025-03-22,東京
6198,顧客_5198,女性,48,2024-10-05,福岡
6199,顧客_5199,その他,55,2024-05-15,大阪
6200,顧客_5200,その他,50,2023-12-07,札幌
6201,顧客_5201,男性,61,2025-03-21,名古屋
6202,顧客_5202,女性,65,2024-01-13,福岡
6203,顧客_5203,男性,56,2025-02-21,名古屋
6204,顧客_5204,女性,65,2024-04-13,名古屋
6205,顧客_5205,女性,36,2023-09-12,東京
6206,顧客_5206,その他,57,2023-09-14,福岡
6207,顧客_5207,その他,28,2023-08-13,東京
6208,顧客_5208,その他,29,2024-11-25,福岡
6209,顧客_5209,女性,65,2024-08-06,東京
6210,顧客_5210,女性,42,2023-05-16,福岡
6211,顧客_5211,男性,65,2024-03-14,札幌
6212,顧客_5212,男性,25,2024-08-30,東京
6213,顧客_5213,その他,35,2024-01-21,名古屋
6214,顧客_5214,その他,53,2025-02-20,東京
6215,顧客_5215,女性,38,2024-07-02,東京
6216,顧客_5216,女性,68,2024-11-06,大阪
6217,顧客_5217,男性,69,2023-12-31,大阪
6218,顧客_5218,男性,26,2024-04-24,札幌
6219,顧客_5219,男性,44,2025-02-26,福岡
6220,顧客_5220,男性,19,2024-07-21,東京
6221,顧客_5221,女性,66,2023-07-14,大阪
6222,顧客_5222,男性,18,2023-08-14,大阪
6223,顧客_5223,男性,38,2024-12-06,東京
6224,顧客_5224,その他,37,2024-06-11,札幌
6225,顧客_5225,その他,61,2025-01-07,福岡
6226,顧客_5226,女性,36,2025-01-11,名古屋
6227,顧客_5227,女性,31,2023-10-04,東京
6228,顧客_5228,男性,29,2024-03-08,福岡
6229,顧客_5229,男性,58,2023-07-13,大阪
6230,顧客_5230,男性,36,2025-03-13,札幌
6231,顧客_5231,女性,51,2024-10-08,東京
6232,顧客_5232,男性,67,2024-04-05,名古屋
6233,顧客_5233,その他,56,2023-05-31,札幌
6234,顧客_5234,女性,46,2024-12-07,名古屋
6235,顧客_5235,男性,49,2024-10-09,札幌
6236,顧客_5236,女性,36,2023-09-24,名古屋
6237,顧客_5237,男性,65,2023-06-23,東京
6238,顧客_5238,その他,65,2023-07-31,大阪
6239,顧客_5239,女性,31,2024-03-03,大阪
6240,顧客_5240,女性,42,2024-11-04,札幌
6241,顧客_5241,男性,49,2024-08-20,名古屋
6242,顧客_5242,男性,27,2023-07-26,名古屋
6243,顧客_5243,男性,59,2024-03-28,東京
6244,顧客_5244,女性,43,2024-10-26,名古屋
6245,顧客_5245,その他,27,2024-09-15,名古屋
6246,顧客_5246,女性,28,2024-12-11,福岡
6247,顧客_5247,女性,44,2024-11-24,福岡
6248,顧客_5248,女性,24,2023-07-08,名古屋
6249,顧客_5249,女性,34,2024-10-04,福岡
6250,顧客_5250,男性,32,2023-12-28,福岡
6251,顧客_5251,その他,45,2024-07-28,名古屋
6252,顧客_5252,その他,37,2023-08-23,福岡
6253,顧客_5253,女性,43,2024-10-19,福岡
6254,顧客_5254,その他,46,2023-11-19,札幌
6255,顧客_5255,男性,33,2024-04-10,札幌
6256,顧客_5256,男性,39,2025-02-13,名古屋
6257,顧客_5257,女性,25,2023-09-11,名古屋
6258,顧客_5258,その他,49,2024-09-19,東京
6259,顧客_5259,女性,39,2023-08-26,札幌
6260,顧客_5260,その他,25,2023-07-10,福岡
6261,顧客_5261,その他,44,2024-07-29,大阪
6262,顧客_5262,女性,53,2023-10-06,大阪
6263,顧客_5263,その他,66,2024-01-20,大阪
6264,顧客_5264,女性,50,2023-11-16,札幌
6265,顧客_5265,女性,65,2024-07-16,東京
6266,顧客_5266,男性,22,2025-01-08,大阪
6267,顧客_5267,男性,30,2024-03-01,札幌
6268,顧客_5268,女性,50,2023-05-29,大阪
6269,顧客_5269,その他,41,2023-10-15,名古屋
6270,顧客_5270,その他,59,2024-06-25,名古屋
6271,顧客_5271,その他,67,2025-02-27,東京
6272,顧客_5272,女性,30,2024-09-27,福岡
6273,顧客_5273,その他,61,2023-08-27,名古屋
6274,顧客_5274,その他,23,2024-10-29,福岡
6275,顧客_5275,その他,26,2023-10-17,福岡
6276,顧客_5276,女性,43,2024-11-18,札幌
6277,顧客_5277,男性,69,2025-02-07,名古屋
6278,顧客_5278,女性,23,2023-12-15,福岡
6279,顧客_5279,その他,36,2023-07-26,大阪
6280,顧客_5280,その他,26,2023-06-15,名古屋
6281,顧客_5281,女性,44,2024-11-04,福岡
6282,顧客_5282,男性,32,2024-06-24,大阪
6283,顧客_5283,その他,62,2024-09-26,名古屋
6284,顧客_5284,女性,67,2024-03-21,大阪
6285,顧客_5285,男性,34,2024-06-17,東京
6286,顧客_5286,その他,32,2025-04-25,福岡
6287,顧客_5287,男性,67,2025-03-30,大阪
6288,顧客_5288,男性,59,2024-09-16,名古屋
6289,顧客_5289,その他,21,2023-05-12,福岡
6290,顧客_5290,女性,46,2024-09-02,東京
6291,顧客_5291,その他,44,2023-09-20,東京
6292,顧客_5292,女性,41,2025-02-02,福岡
6293,顧客_5293,女性,64,2024-02-20,東京
6294,顧客_5294,男性,49,2023-09-17,東京
6295,顧客_5295,男性,39,2025-04-23,名古屋
6296,顧客_5296,女性,53,2025-01-25,東京
6297,顧客_5297,女性,49,2024-08-09,大阪
6298,顧客_5298,男性,21,2023-10-06,名古屋
6299,顧客_5299,女性,44,2023-05-13,福岡
6300,顧客_5300,女性,49,2025-04-23,福岡
6301,顧客_5301,その他,20,2023-07-06,福岡
6302,顧客_5302,男性,69,2023-05-24,東京
6303,顧客_5303,女性,57,2024-03-19,大阪
6304,顧客_5304,その他,34,2023-08-11,名古屋
6305,顧客_5305,男性,18,2023-11-06,大阪
6306,顧客_5306,男性,27,2024-11-14,福岡
6307,顧客_5307,女性,65,2024-05-22,東京
6308,顧客_5308,男性,44,2024-10-12,東京
6309,顧客_5309,その他,59,2024-10-16,福岡
6310,顧客_5310,男性,40,2025-05-04,東京
6311,顧客_5311,男性,27,2024-01-04,東京
6312,顧客_5312,女性,37,2024-07-05,札幌
6313,顧客_5313,その他,56,2025-04-15,名古屋
6314,顧客_5314,女性,50,2024-04-11,大阪
6315,顧客_5315,女性,34,2023-07-05,福岡
6316,顧客_5316,男性,41,2024-03-23,東京
6317,顧客_5317,女性,46,2024-08-10,名古屋
6318,顧客_5318,男性,64,2024-12-31,福岡
6319,顧客_5319,男性,61,2025-01-15,大阪
6320,顧客_5320,その他,42,2025-02-09,東京
6321,顧客_5321,その他,47,2023-11-14,大阪
6322,顧客_5322,女性,27,2024-09-24,東京
6323,顧客_5323,女性,18,2023-11-15,名古屋
6324,顧客_5324,女性,31,2025-03-18,名古屋
6325,顧客_5325,女性,27,2025-04-26,東京
6326,顧客_5326,女性,29,2025-04-19,東京
6327,顧客_5327,男性,66,2023-07-02,大阪
6328,顧客_5328,女性,57,2024-06-19,東京
6329,顧客_5329,男性,65,2023-10-09,札幌
6330,顧客_5330,その他,22,2025-02-08,札幌
6331,顧客_5331,その他,52,2023-09-26,東京
6332,顧客_5332,その他,24,2023-10-10,福岡
6333,顧客_5333,男性,42,2025-01-14,大阪
6334,顧客_5334,その他,33,2024-08-18,福岡
6335,顧客_5335,男性,43,2023-09-04,大阪
6336,顧客_5336,男性,41,2025-01-16,大阪
6337,顧客_5337,男性,26,2024-08-23,東京
6338,顧客_5338,女性,45,2024-05-09,大阪
6339,顧客_5339,男性,45,2025-04-24,東京
6340,顧客_5340,女性,39,2023-09-12,札幌
6341,顧客_5341,女性,60,2025-05-02,東京
6342,顧客_5342,女性,63,2023-06-24,大阪
6343,顧客_5343,女性,38,2025-01-30,札幌
6344,顧客_5344,女性,64,2024-04-03,名古屋
6345,顧客_5345,男性,54,2023-08-05,東京
6346,顧客_5346,男性,59,2023-09-10,大阪
6347,顧客_5347,女性,52,2025-02-15,大阪
6348,顧客_5348,女性,25,2025-04-30,福岡
6349,顧客_5349,その他,65,2024-12-23,大阪
6350,顧客_5350,男性,69,2025-05-03,東京
6351,顧客_5351,男性,64,2023-07-30,札幌
6352,顧客_5352,女性,44,2025-03-05,東京
6353,顧客_5353,男性,33,2024-06-10,名古屋
6354,顧客_5354,その他,61,2024-03-16,名古屋
6355,顧客_5355,その他,66,2024-08-04,東京
6356,顧客_5356,その他,21,2024-09-18,名古屋
6357,顧客_5357,男性,63,2024-12-27,大阪
6358,顧客_5358,男性,60,2024-11-16,札幌
6359,顧客_5359,女性,39,2024-05-28,大阪
6360,顧客_5360,その他,24,2023-06-27,名古屋
6361,顧客_5361,男性,29,2024-10-26,大阪
6362,顧客_5362,女性,21,2024-07-16,福岡
6363,顧客_5363,女性,35,2025-01-11,東京
6364,顧客_5364,その他,50,2025-01-25,札幌
6365,顧客_5365,女性,59,2024-01-30,名古屋
6366,顧客_5366,女性,25,2024-10-04,東京
6367,顧客_5367,その他,65,2025-04-04,東京
6368,顧客_5368,女性,39,2024-12-10,福岡
6369,顧客_5369,その他,39,2024-12-02,名古屋
6370,顧客_5370,女性,40,2023-11-03,大阪
6371,顧客_5371,その他,34,2024-05-07,福岡
6372,顧客_5372,男性,32,2024-01-12,札幌
6373,顧客_5373,男性,49,2023-11-05,大阪
6374,顧客_5374,女性,40,2024-03-15,名古屋
6375,顧客_5375,女性,63,2023-06-06,東京
6376,顧客_5376,その他,23,2023-11-12,札幌
6377,顧客_5377,その他,53,2023-08-06,東京
6378,顧客_5378,男性,46,2024-07-05,福岡
6379,顧客_5379,男性,40,2024-04-27,札幌
6380,顧客_5380,その他,59,2023-11-12,名古屋
6381,顧客_5381,男性,18,2024-09-18,福岡
6382,顧客_5382,男性,18,2024-07-27,札幌
6383,顧客_5383,その他,57,2024-08-26,東京
6384,顧客_5384,男性,61,2024-11-18,東京
6385,顧客_5385,女性,52,2025-02-18,福岡
6386,顧客_5386,女性,49,2024-01-14,福岡
6387,顧客_5387,その他,58,2024-11-25,名古屋
6388,顧客_5388,その他,59,2024-06-05,福岡
6389,顧客_5389,男性,62,2023-08-15,札幌
6390,顧客_5390,男性,29,2024-11-17,福岡
6391,顧客_5391,男性,32,2025-02-18,名古屋
6392,顧客_5392,男性,49,2024-05-28,福岡
6393,顧客_5393,その他,67,2023-09-30,札幌
